Data;Abertura;Máxima;Mínima;Fechamento;Prior Cote;Média Móvel A [9];Média Móvel A [21];Média Móvel A [50];Média Móvel A [200];VWAP D;IFR (RSI) [14];
27/01/2025 12:55;124230;124280;124195;124235;123147;124305,56;124348,57;123745,1;123282,3;123745,77;53,73;
27/01/2025 12:50;124200;124245;124110;124230;123147;124332,78;124355,95;123722,4;123279,1;123741,41;53,48;
27/01/2025 12:45;124220;124255;124130;124200;123147;124363,89;124360,71;123700,5;123276,03;123733,94;52,03;
27/01/2025 12:40;124235;124250;124185;124220;123147;124381,67;124367,38;123679,4;123273,65;123727,25;53,05;
27/01/2025 12:35;124285;124385;124220;124235;123147;124401,67;124368,1;123658;123271,28;123722,31;53,78;
27/01/2025 12:30;124420;124420;124270;124280;123147;124431,11;124366,19;123636;123269,08;123711,87;55,94;
27/01/2025 12:25;124460;124475;124400;124420;123147;124431,67;124370,48;123613;123265,9;123702,76;63,25;
27/01/2025 12:20;124465;124480;124360;124465;123147;124423,89;124351,9;123587,2;123261,3;123696,95;65,82;
27/01/2025 12:15;124480;124520;124420;124465;123147;124392,22;124312,14;123560,8;123256,03;123687,12;65,82;
27/01/2025 12:10;124515;124590;124445;124480;123147;124362,22;124267,62;123534,1;123251,05;123677,52;66,6;
27/01/2025 12:05;124360;124560;124285;124510;123147;124352,22;124219,29;123507,1;123245,95;123663,39;68,09;
27/01/2025 12:00;124400;124440;124320;124360;123147;124346,11;124161,19;123480,2;123240,9;123643,16;64,38;
27/01/2025 11:55;124495;124550;124320;124400;123147;124357,78;124110,24;123455,7;123236,48;123630,79;66,29;
27/01/2025 11:50;124285;124600;124250;124500;123147;124356,67;124055,24;123428,3;123231,95;123614,63;71,18;
27/01/2025 11:45;124350;124405;124235;124285;123147;124337,78;123980,24;123399;123226,83;123588,88;66,2;
27/01/2025 11:40;124175;124390;124160;124350;123147;124343,89;123911,67;123373,6;123222,85;123575,51;69,58;
27/01/2025 11:35;124195;124325;124155;124180;123147;124331,11;123841,67;123348;123218,1;123556,55;65,27;
27/01/2025 11:30;124390;124445;124190;124195;123147;124332,78;123780,95;123324,3;123214,43;123535,31;66,04;
27/01/2025 11:25;124455;124465;124340;124390;123147;124352,22;123716,67;123301,3;123210,4;123502,03;76,93;
27/01/2025 11:20;124465;124655;124440;124455;123147;124312,22;123643,1;123274,2;123205,45;123479,94;81,06;
27/01/2025 11:15;124390;124545;124345;124465;123147;124220,56;123569,52;123245,9;123200,6;123432,67;81,69;
27/01/2025 11:10;124335;124445;124315;124390;123147;124116,67;123492,86;123217,8;123195,7;123402,53;80,65;
27/01/2025 11:05;124345;124385;124225;124330;123147;124013,89;123416,67;123191,3;123191,53;123375,08;79,79;
27/01/2025 11:00;124240;124475;124230;124340;123147;123898,33;123343,33;123165,5;123187,28;123347,31;80,34;
27/01/2025 10:55;124200;124260;124110;124235;123147;123781,67;123265,71;123140,6;123182,83;123293,21;78,93;
27/01/2025 10:50;124365;124385;124080;124195;123147;123671,67;123192,86;123118;123179,35;123266,63;78,38;
27/01/2025 10:45;124035;124520;124000;124370;123147;123530,56;123121,19;123096,6;123175,7;123212,25;87,69;
27/01/2025 10:40;123625;124100;123620;124030;123147;123361,11;123038,57;123070,3;123171,43;123097,7;84,33;
27/01/2025 10:35;123530;123670;123515;123630;123147;123233,33;122994,76;123051,9;123169,18;123015,52;77,68;
27/01/2025 10:30;123465;123635;123450;123530;123147;123152,78;122972,14;123041,6;123168,83;122981,81;75,24;
27/01/2025 10:25;123295;123520;123275;123465;123147;123076,67;122951,67;123032,4;123169,45;122944,56;73,49;
27/01/2025 10:20;123290;123370;123240;123290;123147;123007,78;122935,95;123024,9;123170,3;122903,71;67,8;
27/01/2025 10:15;123245;123430;123155;123290;123147;122965,56;122929,05;123020,6;123172,13;122879,2;67,8;
27/01/2025 10:10;122925;123260;122915;123245;123147;122917,22;122922,38;123015,2;123174,05;122804,72;66,2;
27/01/2025 10:05;122850;122955;122815;122925;123147;122866,67;122917,14;123011,9;123175,95;122749,65;49,58;
27/01/2025 10:00;122875;122905;122805;122845;123147;122851,67;122926,9;123013,5;123179,65;122738,01;43,09;
27/01/2025 09:55;122905;122960;122850;122880;123147;122836,67;122940,48;123018,7;123184,03;122728,89;45,47;
27/01/2025 09:50;122850;122925;122805;122905;123147;122817,22;122953,1;123023,7;123187,48;122716,86;47,2;
27/01/2025 09:45;122840;122875;122775;122845;123147;122793,33;122963,81;123029,1;123191,58;122707,88;42,31;
27/01/2025 09:40;122910;122910;122810;122845;123147;122770;122977,38;123035,4;123196,05;122698,54;42,31;
27/01/2025 09:35;122855;122940;122840;122910;123147;122799,44;122992,62;123040,8;123200,1;122687,78;46,31;
27/01/2025 09:30;122790;122925;122770;122855;123147;122826,67;123003,33;123046,5;123204,48;122674,42;42;
27/01/2025 09:25;122790;122820;122715;122790;123147;122853,89;123011,67;123051,8;123209,35;122651,46;36,39;
27/01/2025 09:20;122715;122860;122705;122790;123147;122892,22;123023,33;123058,8;123216,1;122642,92;36,39;
27/01/2025 09:15;122700;122820;122700;122710;123147;122931,67;123034,05;123066,1;123224,05;122623,4;29,12;
27/01/2025 09:10;122685;122835;122675;122705;123147;122980,56;123051,19;123073,7;123232,48;122598,6;28,65;
27/01/2025 09:05;122640;122835;122625;122690;123147;123028,33;123065;123083;123240,1;122553,18;27,3;
27/01/2025 09:00;122350;122640;122190;122635;123147;123077,22;123081,9;123092,6;123248,08;122418,47;22,28;
24/01/2025 18:20;123150;123190;123110;123110;123136;123132,22;123100,95;123104,4;123256,33;123135,3;49,88;
24/01/2025 18:15;123110;123160;123070;123155;123136;123136,11;123097,62;123105,4;123262;123135,29;55,99;
24/01/2025 18:10;123135;123170;123100;123100;123136;123133,33;123093,1;123106,2;123268,38;123135,37;48,89;
24/01/2025 18:05;123140;123170;123120;123135;123136;123136,67;123091,43;123106,6;123274,83;123135,37;54,04;
24/01/2025 18:00;123145;123210;123120;123145;123136;123140;123086,9;123107,7;123281,7;123135,36;55,59;
24/01/2025 17:55;123130;123160;123115;123150;123136;123138,89;123084,52;123108;123288,38;123135,28;56,34;
24/01/2025 17:50;123130;123155;123100;123135;123136;123125,56;123082,38;123108,2;123295,48;123135,27;54,63;
24/01/2025 17:45;123135;123165;123110;123130;123136;123114,44;123081,9;123109,3;123303;123135,29;54,08;
24/01/2025 17:40;123145;123155;123105;123130;123136;123101,67;123078,33;123110,4;123309,4;123135,28;54,08;
24/01/2025 17:35;123130;123165;123095;123145;123136;123095;123077,38;123109,6;123316,53;123135,29;55,85;
24/01/2025 17:30;123130;123180;123090;123130;123136;123078,33;123075,95;123109,4;123321,43;123135,29;54,46;
24/01/2025 17:25;123165;123265;123125;123130;123136;123068,89;123073,1;123110,9;123326,55;123135,31;54,46;
24/01/2025 17:20;123140;123180;123090;123165;123136;123058,33;123071,19;123112,1;123330,35;123134,91;58,13;
24/01/2025 17:15;123030;123155;123020;123135;123136;123044,44;123066,9;123113,2;123335,13;123134,9;55,76;
24/01/2025 17:10;123035;123035;122995;123030;123136;123036,11;123061,43;123113,1;123339,88;123135,13;45,77;
24/01/2025 17:05;123015;123055;123010;123035;123136;123040;123063,81;123115,6;123344,45;123135,45;46,23;
24/01/2025 17:00;123070;123070;123005;123015;123136;123040,56;123062,38;123117,1;123348;123135,66;44,14;
24/01/2025 16:55;123000;123095;122995;123070;123136;123049,44;123066,67;123119,2;123352,1;123136;49,01;
24/01/2025 16:50;123045;123050;122940;122995;123136;123053,33;123069,52;123121,6;123355,43;123136,36;40,73;
24/01/2025 16:45;123030;123075;123025;123045;123136;123067,78;123078,1;123123,5;123359,35;123137,34;45,29;
24/01/2025 16:40;123040;123065;122995;123035;123136;123068,89;123083,57;123125,3;123362,73;123137,57;44,13;
24/01/2025 16:35;123055;123080;123025;123040;123136;123077,22;123087,38;123123,6;123365,25;123137,97;44,56;
24/01/2025 16:30;123070;123105;123035;123060;123136;123085,56;123094,76;123123;123367,6;123138,31;46,27;
24/01/2025 16:25;123040;123115;123030;123065;123136;123086,67;123097,62;123122,9;123369,98;123138,49;46,69;
24/01/2025 16:20;123100;123110;123030;123040;123136;123089,44;123101,19;123124;123372,78;123138,72;44,37;
24/01/2025 16:15;123100;123145;123095;123095;123136;123093,33;123106,67;123129;123375,53;123139,16;48,7;
24/01/2025 16:10;123125;123160;123080;123105;123136;123085;123106,43;123131,1;123377,78;123139,21;49,51;
24/01/2025 16:05;123050;123160;123050;123125;123136;123082,22;123109,52;123128,1;123381,05;123139,27;51,1;
24/01/2025 16:00;123115;123130;123035;123055;123136;123068,89;123111,67;123124,2;123384,03;123139,36;45,41;
24/01/2025 15:55;123115;123145;123095;123110;123136;123074,44;123119,76;123122,4;123387,15;123139,69;49,62;
24/01/2025 15:50;123075;123130;123070;123115;123136;123076,67;123122,14;123121,5;123390,23;123139,76;50,01;
24/01/2025 15:45;123090;123110;123050;123070;123136;123083,33;123125,95;123119,2;123393,2;123139,88;46,48;
24/01/2025 15:40;123080;123100;123025;123090;123136;123093,33;123128,33;123117,7;123396,43;123140,08;47,88;
24/01/2025 15:35;123025;123095;122950;123075;123136;123096,11;123133,1;123117,6;123399,53;123140,39;46,76;
24/01/2025 15:30;123085;123165;123015;123020;123136;123109,44;123137,14;123117,1;123403,2;123141,73;42,59;
24/01/2025 15:25;123010;123095;122990;123080;123136;123120,56;123143,81;123117,8;123407,35;123142,12;46,26;
24/01/2025 15:20;123105;123105;123000;123005;123136;123127,22;123149,05;123117;123411,43;123142,65;40,28;
24/01/2025 15:15;123135;123140;123085;123105;123136;123143,89;123157,62;123120,3;123416,28;123143,47;46,72;
24/01/2025 15:10;123175;123175;123130;123130;123136;123142,22;123156,9;123123,1;123420,33;123143,62;48,52;
24/01/2025 15:05;123160;123200;123130;123175;123136;123146,67;123157,14;123125,1;123424,6;123143,61;51,86;
24/01/2025 15:00;123115;123170;123100;123160;123136;123146,11;123158,57;123130,1;123428,95;123143,52;50,82;
24/01/2025 14:55;123195;123200;123105;123115;123136;123153,33;123160;123134,9;123433,4;123143,52;47,64;
24/01/2025 14:50;123115;123220;123105;123195;123136;123158,33;123165;123141,1;123438,2;123143,52;53,33;
24/01/2025 14:45;123140;123185;123110;123120;123136;123158,33;123161,9;123141,6;123442,48;123143,32;47,91;
24/01/2025 14:40;123160;123190;123130;123140;123136;123158,33;123163,57;123143,5;123447;123143,32;49,33;
24/01/2025 14:35;123095;123225;123090;123155;123136;123163,89;123162,14;123147,8;123451,58;123143,28;50,37;
24/01/2025 14:30;123170;123185;123085;123090;123136;123164,44;123160,48;123149,6;123456,18;123143,06;45,78;
24/01/2025 14:25;123165;123200;123150;123170;123136;123172,22;123165,24;123150,5;123460,85;123143,09;51,19;
24/01/2025 14:20;123220;123270;123150;123170;123136;123174,44;123161,43;123150,9;123465,53;123142,96;51,19;
24/01/2025 14:15;123155;123275;123120;123225;123136;123176,11;123159,76;123146,2;123470,45;123142,55;55,04;
24/01/2025 14:10;123195;123205;123135;123160;123136;123161,11;123146,67;123141,1;123475,13;123141,94;50,99;
24/01/2025 14:05;123120;123195;123095;123195;123136;123158,33;123139,52;123136,8;123480,15;123141,78;53,39;
24/01/2025 14:00;123190;123190;123100;123120;123136;123159,44;123132,86;123136,3;123485;123141,69;48,57;
24/01/2025 13:55;123155;123200;123120;123190;123136;123167,22;123132,86;123134,9;123490,15;123141,76;53,36;
24/01/2025 13:50;123160;123175;123095;123160;123136;123170,56;123137,62;123132,1;123494,8;123141,61;51,45;
24/01/2025 13:45;123185;123190;123105;123160;123136;123167,22;123139,52;123129,5;123499,25;123141,66;51,45;
24/01/2025 13:40;123190;123290;123160;123190;123136;123166,67;123129,76;123127,4;123503,73;123141,67;53,33;
24/01/2025 13:35;123090;123225;123080;123185;123136;123157,78;123117,38;123126,7;123508,4;123140,6;53,06;
24/01/2025 13:30;123140;123190;123065;123090;123136;123150,56;123106,9;123126,8;123513,23;123140,36;47,84;
24/01/2025 13:25;123205;123205;123100;123135;123136;123161,67;123105,71;123128,8;123518,3;123140,53;50,3;
24/01/2025 13:20;123185;123275;123180;123205;123136;123156,67;123099,29;123126,9;123523,48;123140,42;54,34;
24/01/2025 13:15;123215;123225;123110;123190;123136;123148,89;123089,29;123124,2;123528,48;123139,57;53,6;
24/01/2025 13:10;123130;123225;123120;123220;123136;123122,22;123084,29;123123,5;123533,35;123139,33;55,27;
24/01/2025 13:05;123155;123175;123090;123130;123136;123098,89;123076,19;123124,7;123538,15;123139,09;51,02;
24/01/2025 13:00;123110;123235;123080;123155;123136;123090,56;123072,62;123124,4;123543,73;123139,18;52,31;
24/01/2025 12:55;123115;123125;123040;123110;123136;123086,67;123067,14;123125,7;123549,48;123138,85;50,22;
24/01/2025 12:50;123190;123220;123105;123120;123136;123106,67;123070;123126,9;123555,05;123139,36;50,67;
24/01/2025 12:45;123090;123215;123085;123190;123136;123115,56;123075,95;123127,5;123560,7;123139,12;53,87;
24/01/2025 12:40;123135;123155;123030;123090;123136;123089,44;123077,86;123126,2;123566;123139,01;49,66;
24/01/2025 12:35;122950;123145;122940;123135;123136;123071,67;123093,81;123127,8;123572,1;123139,55;51,63;
24/01/2025 12:30;123010;123070;122930;122950;123136;123052,78;123106,43;123127,9;123577,58;123140,43;43,01;
24/01/2025 12:25;123060;123075;122970;123010;123136;123065,56;123129,05;123132,7;123584,13;123142,25;45,45;
24/01/2025 12:20;123115;123130;123035;123055;123136;123064,44;123139,05;123136,2;123590,25;123143,48;47,32;
24/01/2025 12:15;123295;123300;123105;123120;123136;123057,78;123146,67;123137,4;123595,85;123144,58;50,08;
24/01/2025 12:10;123195;123300;123100;123290;123136;123053,89;123157,86;123135,7;123601;123143,77;58,34;
24/01/2025 12:05;122955;123220;122930;123200;123136;123027,22;123155,71;123130;123605,08;123142,37;54,67;
24/01/2025 12:00;122930;122985;122845;122955;123136;123011,11;123152,62;123125,6;123609,93;123143,62;41,64;
24/01/2025 11:55;122965;122980;122800;122930;123136;123020,56;123163,81;123127;123615,83;123147,92;40;
24/01/2025 11:50;123070;123190;122915;122965;123136;123047,22;123164,05;123130,1;123621,58;123154,33;41,51;
24/01/2025 11:45;123000;123165;123000;123065;123136;123078,33;123164,29;123131,6;123627,05;123157,35;46,13;
24/01/2025 11:40;122995;123070;122965;123000;123136;123096,67;123158,57;123130,3;123631,78;123158,9;42,25;
24/01/2025 11:35;123085;123085;122970;122995;123136;123143,89;123166,67;123128;123636,95;123160,59;41,95;
24/01/2025 11:30;123050;123150;122965;123085;123136;123188,89;123169,29;123126,4;123642,43;123163,14;45,93;
24/01/2025 11:25;123050;123175;123035;123050;123136;123226,67;123167,62;123124,2;123647,65;123166,27;44,01;
24/01/2025 11:20;123035;123090;122955;123055;123136;123245,56;123166,67;123121;123652,73;123167,72;44,22;
24/01/2025 11:15;123170;123230;123020;123040;123136;123263,33;123166,67;123118,7;123657,13;123171,78;43,48;
24/01/2025 11:10;123250;123310;123130;123170;123136;123298,33;123172,14;123115,6;123661,88;123174,46;48,7;
24/01/2025 11:05;123235;123325;123205;123245;123136;123306,67;123173,1;123112,6;123666,38;123173,12;52,04;
24/01/2025 11:00;123425;123455;123190;123230;123136;123294,44;123170,48;123109,7;123669,8;123170,51;51,42;
24/01/2025 10:55;123400;123490;123350;123425;123136;123290;123161,43;123105,2;123673,55;123164,34;60,93;
24/01/2025 10:50;123425;123565;123380;123400;123136;123235,56;123144,52;123095,7;123676,5;123155,5;60,05;
24/01/2025 10:45;123220;123425;123215;123425;123136;123187,78;123132,86;123089,4;123679,28;123138,86;61,33;
24/01/2025 10:40;123210;123370;123155;123220;123136;123134,44;123125,95;123083,6;123682,05;123131,04;53,83;
24/01/2025 10:35;123355;123385;123175;123215;123136;123128,89;123120,95;123084,9;123686,18;123125,01;53,62;
24/01/2025 10:30;123245;123400;123215;123355;123136;123110,56;123121,19;123088,1;123689,85;123118,03;60,58;
24/01/2025 10:25;123130;123245;123075;123245;123136;123076,67;123112,38;123086,4;123692,73;123106,07;56,46;
24/01/2025 10:20;123190;123330;123070;123135;123136;123052,78;123107,86;123086,5;123696,08;123103,48;51,78;
24/01/2025 10:15;122935;123195;122895;123190;123136;123043,89;123107,38;123089,4;123700,25;123092,68;54,5;
24/01/2025 10:10;122965;123030;122870;122935;123136;123040;123106,43;123094,2;123703,78;123096,18;41,21;
24/01/2025 10:05;122940;122985;122830;122970;123136;123068,33;123116,19;123107,2;123709,18;123109,25;42,8;
24/01/2025 10:00;123165;123195;122790;122945;123136;123092,78;123126,67;123118,5;123714,53;123126,01;41,29;
24/01/2025 09:55;123055;123185;123035;123170;123136;123103,33;123138,1;123132,1;123720,15;123157,81;52,94;
24/01/2025 09:50;123050;123095;122975;123050;123136;123092,22;123135,48;123141,6;123724,6;123160,77;45,3;
24/01/2025 09:45;123030;123075;122935;123050;123136;123103,89;123134,76;123152,5;123729,38;123170;45,3;
24/01/2025 09:40;123055;123095;122960;123030;123136;123129,44;123132,62;123163,8;123733,8;123184,43;43,99;
24/01/2025 09:35;123160;123170;123040;123055;123136;123138,89;123130,24;123177,7;123739,65;123201,37;45,25;
24/01/2025 09:30;123195;123210;123085;123155;123136;123157,22;123128,81;123191,5;123745,35;123208,86;50,61;
24/01/2025 09:25;123190;123220;123135;123190;123136;123158,89;123125,48;123204,3;123750,58;123214,6;52,63;
24/01/2025 09:20;123045;123270;123025;123190;123136;123154,44;123118,33;123213,4;123754,73;123218,09;52,63;
24/01/2025 09:15;123070;123155;122985;123040;123136;123147,22;123109,29;123219,6;123759,78;123230,67;44,41;
24/01/2025 09:10;123155;123190;123010;123070;123136;123161,67;123101,9;123227;123765,85;123269,55;45,89;
24/01/2025 09:05;123280;123420;123130;123155;123136;123169,44;123094,52;123235;123772,18;123327,55;50,3;
24/01/2025 09:00;123350;123555;123165;123280;123136;123173,33;123085,95;123241,1;123778,03;123380,79;57,89;
23/01/2025 18:20;123220;123265;123115;123115;123719;123162,78;123067,38;123245,5;123783,2;123734,15;48,33;
23/01/2025 18:15;123170;123235;123150;123220;123719;123162,78;123059,05;123252,7;123789,18;123735,04;55,82;
23/01/2025 18:10;123150;123180;123140;123170;123719;123142,22;123043,1;123258,2;123794,2;123736,33;52,57;
23/01/2025 18:05;123125;123195;123080;123150;123719;123123,89;123035,95;123264,3;123798,68;123737,15;51,24;
23/01/2025 18:00;123175;123180;123085;123125;123719;123105;123033,57;123271,1;123803,15;123738,84;49,59;
23/01/2025 17:55;123140;123190;123080;123170;123719;123093,89;123027,86;123276,6;123807,48;123740,25;52,55;
23/01/2025 17:50;123195;123235;123115;123140;123719;123084,44;123017,38;123282,1;123811,88;123743,05;50,73;
23/01/2025 17:45;123190;123270;123160;123190;123719;123073,33;123014,76;123287,1;123815,83;123744,95;53,94;
23/01/2025 17:40;123115;123190;123090;123185;123719;123052,22;123012,14;123291,3;123820,2;123747,54;53,66;
23/01/2025 17:35;123035;123195;123035;123115;123719;123018,89;123016,9;123297,3;123824,93;123749,87;49,82;
